ts,power12,power3,power4,temp1,temp2,temp3,temp4,temp5,temp_in,temp_out
2019-01-05 08:00:00+00:00,53.239263075,149.2894745,110.803545,-0.95948746,-0.3767671805,0.26478025,0.568241422,0.037805549425,44.84817335,79.0076675
2019-01-05 09:00:00+00:00,53.9580576,149.53864125,113.84959975,-0.34181495475,-0.132627572275,0.8414705395,1.1440543235,0.82602644625,45.06736945,79.73594
2019-01-05 10:00:00+00:00,53.890158225,147.7522315,105.4004165,-0.18959467675,0.571180398,1.206608311,1.76263433,1.4435279975,45.1519707,80.4198975
2019-01-05 11:00:00+00:00,54.370128625,129.432878,106.37722575,0.00241484355,1.023678494,1.756313265,1.6817361425,1.599174855,45.14437905,79.8131039
2019-01-05 12:00:00+00:00,53.994644175,122.62347775,104.58709725,0.08922624075,1.06810698,1.8685486625,1.7118639525,1.745860755,45.121912,78.883559675
2019-01-05 13:00:00+00:00,53.779269225,122.75257675,106.08009925,-0.009670858783,1.0130054065,1.63742363,1.6162455675,1.710965825,44.783765475,78.559280025
2019-01-05 14:00:00+00:00,53.2444374,130.02660175,104.032255,-0.070445232025,1.033347515,1.2935810975,1.414363295,1.4935328375,44.681319675,78.6593275
2019-01-05 15:00:00+00:00,53.220977475,136.00390125,105.025485,-0.12495204425,1.2217285925,1.1070318825,1.6681922375,1.4323338575,44.59287275,79.111248825
2019-01-05 16:00:00+00:00,53.5726644,138.940077,106.753187,-0.179912418,1.4308799825,0.91080397375,1.653072775,1.4479722425,44.480476675,79.6930889
2019-01-05 17:00:00+00:00,54.440859425,141.35055,106.87554525,-0.42256067675,1.1947966,0.67472933475,1.5131662475,1.2041514025,44.475747275,79.993407825
2019-01-05 18:00:00+00:00,54.66269535,143.1440085,116.8517245,-0.5345162055,0.3639848125,0.2656610025,0.60563817975,0.340424372,44.4140846,79.81825865
2019-01-05 19:00:00+00:00,53.832049775,142.05020875,130.39486625,-0.3720309165,-0.2399262135,0.7856793345,-0.00416177825,-0.1390292205,44.32443525,80.450495
2019-01-05 20:00:00+00:00,53.44538315,142.67658075,106.57197575,-0.244607426,-0.192493967825,1.14573403,-0.012949772225,-0.27215586625,44.6147299,79.93553015
2019-01-05 21:00:00+00:00,54.6929383,138.49988175,107.0001755,-0.5215840535,-0.077511417125,1.127610245,0.72368486075,0.01175265625,45.552547725,82.10617
2019-01-05 22:00:00+00:00,54.811122875,122.490646,106.513217,-0.76457878875,0.1365165375925,1.00489489825,1.0965530875,1.0323798075,45.903082225,81.830466025
2019-01-05 23:00:00+00:00,54.156585375,118.86575875,104.70418925,-0.8293594405,0.38792478825,1.0460077275,1.2993286575,1.3560957925,46.052950075,82.4773825
2019-01-06 00:00:00+00:00,52.99280595,110.6272,105.542778,-0.849533271,0.62867328875,1.08893574675,1.338210435,1.2913114275,46.150162925,82.364388575
2019-01-06 01:00:00+00:00,52.218761175,112.75722075,105.70554325,-0.808136,0.542634453,0.9515591475,1.1019506525,1.19746266,46.15223655,82.8787077
2019-01-06 02:00:00+00:00,52.745384225,112.5796185,106.00732225,-0.95684031175,0.46243114775,0.65945556025,1.121750385,1.21589413,46.181352625,83.13703875
2019-01-06 03:00:00+00:00,52.81143955,110.51049975,106.7734205,-1.08234944,0.4071062845,0.7126384395,1.0947827875,1.285908045,46.2398495,83.1835388
2019-01-06 04:00:00+00:00,52.9753328,112.46425425,107.555967,-1.04252690025,0.32608847325,0.9841918835,1.132777305,1.311159165,46.234747575,83.35626395
2019-01-06 05:00:00+00:00,53.120882375,112.27334225,107.20348925,-0.88438908425,0.6476811555,1.087187945,1.16650765,1.3827124825,46.22995835,82.8396075
2019-01-06 06:00:00+00:00,53.502411725,105.29677025,106.74696175,-1.14684283625,0.72967592275,0.17200106325,1.3202174875,1.278261065,46.28485265,81.66160235
2019-01-06 07:00:00+00:00,54.082744825,102.74818225,106.657593,-1.4360584925,0.649532217,0.41238335875,1.4647101175,1.26742899,46.23972065,80.48018
2019-01-06 08:00:00+00:00,53.704923925,103.4632625,106.0612735,-1.102656095,0.8245247,0.4486321575,1.475475935,1.529132855,45.91508995,79.442365025
2019-01-06 09:00:00+00:00,53.678735575,108.45498275,106.3098285,-0.90888382625,0.693089688,0.57831065125,1.44084242,1.7647606125,45.43618405,78.3266347
2019-01-06 10:00:00+00:00,53.5014942,115.6887985,106.03556075,-0.30527625815,0.736694375,1.3152731375,1.5182893875,2.23521925,44.926494225,77.8667486
2019-01-06 11:00:00+00:00,53.2925422,125.66384875,106.161646,0.5766251,1.61530289,2.4859422475,2.2110118275,2.689859315,44.61041185,78.98809
2019-01-06 12:00:00+00:00,53.9034483,119.65771675,106.5697815,0.66869541,1.194185255,2.82450783,2.242542685,2.6607108725,44.522145525,78.6023225
2019-01-06 13:00:00+00:00,53.58866795,121.690632,105.9833435,0.4650138445,0.9558904025,2.7859963175,2.1804561275,2.7617046225,44.430286275,78.3493214
2019-01-06 14:00:00+00:00,53.39599825,120.48708525,107.236969,0.3530185155,0.757287989,2.28723207,2.08680805,2.7654780125,44.4966044,78.252371125
2019-01-06 15:00:00+00:00,53.512431325,120.26665125,105.7766685,0.165031204,1.0624943075,2.1761550375,2.0265581875,2.6402659425,44.430183775,77.9232
2019-01-06 16:00:00+00:00,53.5399761,123.6039925,106.84596075,0.24460580075,1.1747986975,2.1662399,1.93685591,2.4659688475,44.3300581,78.14876875
2019-01-06 17:00:00+00:00,53.461777675,127.6503545,105.7020915,0.264262647,1.34671864,2.1168845475,2.10632348,2.6591917875,44.241246125,78.1259285
2019-01-06 18:00:00+00:00,53.45600485,132.02781375,107.47262825,0.27176387675,1.455070375,1.7535629275,2.303970875,2.5919312825,44.024657,78.7848037
2019-01-06 19:00:00+00:00,53.47983055,130.25291075,107.465311,0.4327498155,1.57569522,2.054951025,2.3068574675,2.590495575,44.07762725,79.14671
2019-01-06 20:00:00+00:00,53.958133975,122.24177775,107.4241735,0.624160325,1.742856175,2.3051202725,2.4769712075,2.69837313,44.0610804,79.108145
2019-01-06 21:00:00+00:00,53.367707025,114.11621275,106.31813175,0.7443193,1.79298196,2.12145078,2.649224755,2.65801537,44.471411525,79.76753865
2019-01-06 22:00:00+00:00,54.1783926,111.15249225,107.7110195,1.039780047,1.97946511,1.887577845,2.550897705,2.6396891375,44.7730933,80.67615155
2019-01-06 23:00:00+00:00,53.99653235,112.2337495,105.21182275,1.2867578875,2.180093555,1.98527715,2.702997385,2.92843008,44.9648447,81.8736625
2019-01-07 00:00:00+00:00,53.66454885,106.34416975,106.0186025,1.038904195,2.4076531975,1.689358145,2.90212699,3.5490163575,45.339834575,82.256855
2019-01-07 01:00:00+00:00,53.677358725,96.5351605,106.891344,0.65226641425,2.1445755975,1.2499757225,2.5918679125,3.3893019575,45.6810794,81.840598725
2019-01-07 02:00:00+00:00,52.9890833,94.319705,106.69425575,-0.197980887875,1.82518044,1.3768736575,2.153576135,2.8497974875,45.7805891,81.058686425
2019-01-07 03:00:00+00:00,54.119779,95.257638525,106.155258,-0.5320817005,1.63199508,0.640749383,2.144275665,2.1182069375,45.312180175,80.040598725
2019-01-07 04:00:00+00:00,54.2606042,95.302727575,106.7136615,-0.7859594675,1.5749495,1.03239262125,2.1501141775,2.4395745975,45.77039355,79.757682775
2019-01-07 05:00:00+00:00,54.217510025,112.736972575,109.86837975,-0.62245107925,1.5612840525,1.7582710375,1.6337997075,2.2978243825,45.63187635,79.229710425
2019-01-07 06:00:00+00:00,55.05198435,134.3544775,106.1072865,-0.87206219625,1.25954266,1.48426658,1.478121935,2.011599255,45.111933175,78.9573925
2019-01-07 07:00:00+00:00,54.9162236,145.03934925,130.92253875,-0.9128602625,1.056543288,0.34977494025,0.88500139,1.4969809375,44.153269075,79.949085
